http://www.openlinksw.com/schemas/virtrdf#QuadMapATable,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,uri,,1.0
http://www.openlinksw.com/schemas/virtrdf#QuadMapATable,http://www.openlinksw.com/schemas/virtrdf#qmvaAlias,literal,,1.0
http://www.openlinksw.com/schemas/virtrdf#QuadMapATable,http://www.openlinksw.com/schemas/virtrdf#qmvaTableName,literal,,1.0
