http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,uri,http://www.w3.org/2000/01/rdf-schema#Class,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,uri,http://www.w3.org/2000/01/rdf-schema#Class,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,uri,,0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#label,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#label,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#label,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#label,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#label,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#label,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#domain,uri,http://www.w3.org/2002/07/owl#Class,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#domain,uri,http://www.w3.org/2000/01/rdf-schema#Class,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#range,uri,http://www.w3.org/2002/07/owl#Class,0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#range,uri,http://www.w3.org/2000/01/rdf-schema#Class,0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,uri,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#comment,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#comment,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#comment,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#comment,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#comment,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://www.w3.org/2000/01/rdf-schema#comment,literal,,1.0
http://www.w3.org/2002/07/owl#ObjectProperty,http://purl.org/vocab/vann/usageNote,literal,,0
