http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,uri,http://www.w3.org/2000/01/rdf-schema#Class,1.0
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/2000/01/rdf-schema#subPropertyOf,,uri,,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/2000/01/rdf-schema#label,subject,literal,,1.0
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/2000/01/rdf-schema#domain,,uri,http://www.w3.org/2002/07/owl#Class,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/2000/01/rdf-schema#domain,http://www.w3.org/1999/02/22-rdf-syntax-ns#Statement,uri,http://www.w3.org/2000/01/rdf-schema#Class,0.851063829787234
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/2000/01/rdf-schema#range,,uri,http://www.w3.org/2000/01/rdf-schema#Class,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/2000/01/rdf-schema#range,,uri,http://www.w3.org/2002/07/owl#Class,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/2000/01/rdf-schema#isDefinedBy,,uri,http://www.w3.org/2002/07/owl#Ontology,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/2000/01/rdf-schema#comment,,literal,,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://www.w3.org/2002/07/owl#deprecated,,typed-literal,,0
http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://www.w3.org/1999/02/22-rdf-syntax-ns#subject,http://purl.org/vocab/vann/usageNote,,literal,,0
