http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,uri,,1.0
http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn,http://www.openlinksw.com/schemas/virtrdf#qmvcAlias,literal,,1.0
http://www.openlinksw.com/schemas/virtrdf#QuadMapColumn,http://www.openlinksw.com/schemas/virtrdf#qmvcColumnName,literal,,1.0
